Unnamed: 0,warnum,disno,dyindex,statea,stateb,warstrtmnth,warstrtday,warstrtyr,warendmnth,warenday,warendyr,year,warolea,waroleb,wardyadrolea,wardyadroleb,outcomea,batdtha,batdthb,changes_1,changes_2,batdths,durindx,a_latitude,a_longitude,b_latitude,b_longitude,stateNameA,stateAbbA,stateNameB,stateAbbB
832,139,3581,3581.001,325,255,9,15,1943,5,7,1945,1944,4,1,3,1,1.0,174500.0,3500000.0,,,3674500.0,1,42.6384261,12.674297,51.0834196,10.4234469,Italy,ITA,Germany,GMY
833,139,3581,3581.001,325,255,9,15,1943,5,7,1945,1945,4,1,3,1,1.0,174500.0,3500000.0,,,3674500.0,3,42.6384261,12.674297,51.0834196,10.4234469,Italy,ITA,Germany,GMY
834,139,3587,3587.001,220,740,9,22,1940,9,24,1940,1940,2,4,3,1,3.0,,,11.0,,,1,46.603354,1.8883335,36.5748441,139.2394179,France,FRN,Japan,JPN
835,139,3587,3587.001,740,220,9,22,1940,9,24,1940,1940,4,2,1,3,1.0,,,11.0,,,1,36.5748441,139.2394179,46.603354,1.8883335,Japan,JPN,France,FRN
836,139,3587,3587.002,220,900,6,8,1941,7,12,1941,1941,2,4,1,3,3.0,210824.0,33826.0,,,244650.0,1,46.603354,1.8883335,-24.7761086,134.755,France,FRN,Australia,AUL
837,139,3587,3587.002,900,220,6,8,1941,7,12,1941,1941,4,2,1,3,1.0,33826.0,210824.0,,,244650.0,1,-24.7761086,134.755,46.603354,1.8883335,Australia,AUL,France,FRN
838,139,3587,3587.003,2,220,11,8,1942,11,11,1942,1942,4,2,1,3,1.0,405400.0,210824.0,1.0,,616224.0,1,37.0902,-95.7129,46.603354,1.8883335,United States of America,USA,France,FRN
839,139,3587,3587.003,220,2,11,8,1942,11,11,1942,1942,2,4,3,1,3.0,210824.0,405400.0,,,616224.0,1,46.603354,1.8883335,37.0902,-95.7129,France,FRN,United States of America,USA
840,139,3587,3587.004000000001,200,220,7,3,1940,11,11,1942,1940,4,2,1,3,1.0,418765.0,210824.0,,,629589.0,3,54.70235450000001,-3.2765753,46.603354,1.8883335,United Kingdom,UKG,France,FRN
841,139,3587,3587.004000000001,200,220,7,3,1940,11,11,1942,1941,4,2,1,3,1.0,418765.0,210824.0,,,629589.0,2,54.70235450000001,-3.2765753,46.603354,1.8883335,United Kingdom,UKG,France,FRN
842,139,3587,3587.004000000001,200,220,7,3,1940,11,11,1942,1942,4,2,1,3,1.0,418765.0,210824.0,,,629589.0,1,54.70235450000001,-3.2765753,46.603354,1.8883335,United Kingdom,UKG,France,FRN
843,139,3587,3587.004000000001,220,200,7,3,1940,11,11,1942,1940,2,4,3,1,3.0,210824.0,418765.0,,,629589.0,1,46.603354,1.8883335,54.70235450000001,-3.2765753,France,FRN,United Kingdom,UKG
844,139,3587,3587.004000000001,220,200,7,3,1940,11,11,1942,1941,2,4,3,1,3.0,210824.0,418765.0,,,629589.0,2,46.603354,1.8883335,54.70235450000001,-3.2765753,France,FRN,United Kingdom,UKG
845,139,3587,3587.004000000001,220,200,7,3,1940,11,11,1942,1942,2,4,3,1,3.0,210824.0,418765.0,,,629589.0,3,46.603354,1.8883335,54.70235450000001,-3.2765753,France,FRN,United Kingdom,UKG
846,139,3826,3826.001,255,360,8,24,1944,5,7,1945,1944,1,4,1,3,3.0,3500000.0,10000.0,,,3510000.0,1,51.0834196,10.4234469,45.98521289999999,24.6859225,Germany,GMY,Romania,ROM
847,139,3826,3826.001,255,360,8,24,1944,5,7,1945,1945,1,4,1,3,3.0,3500000.0,10000.0,,,3510000.0,2,51.0834196,10.4234469,45.98521289999999,24.6859225,Germany,GMY,Romania,ROM
848,139,3826,3826.001,360,255,8,24,1944,5,7,1945,1944,4,1,3,1,1.0,10000.0,3500000.0,,,3510000.0,2,45.98521289999999,24.6859225,51.0834196,10.4234469,Romania,ROM,Germany,GMY
849,139,3826,3826.001,360,255,8,24,1944,5,7,1945,1945,4,1,3,1,1.0,10000.0,3500000.0,,,3510000.0,1,45.98521289999999,24.6859225,51.0834196,10.4234469,Romania,ROM,Germany,GMY
850,139,3826,3826.002,310,360,9,1,1944,1,20,1945,1944,2,4,3,1,2.0,,,11.0,,,2,47.1817585,19.5060937,45.98521289999999,24.6859225,Hungary,HUN,Romania,ROM
851,139,3826,3826.002,310,360,9,1,1944,1,20,1945,1945,2,4,3,1,2.0,,,11.0,,,1,47.1817585,19.5060937,45.98521289999999,24.6859225,Hungary,HUN,Romania,ROM
852,139,3826,3826.002,360,310,9,1,1944,1,20,1945,1944,4,2,1,3,2.0,,,11.0,,,2,45.98521289999999,24.6859225,47.1817585,19.5060937,Romania,ROM,Hungary,HUN
853,139,3826,3826.002,360,310,9,1,1944,1,20,1945,1945,4,2,1,3,2.0,,,11.0,,,1,45.98521289999999,24.6859225,47.1817585,19.5060937,Romania,ROM,Hungary,HUN
854,139,3827,3827.001,255,355,9,28,1944,5,7,1945,1944,1,4,3,1,3.0,3500000.0,1000.0,,,3501000.0,1,51.0834196,10.4234469,42.6073975,25.4856617,Germany,GMY,Bulgaria,BUL
855,139,3827,3827.001,255,355,9,28,1944,5,7,1945,1945,1,4,3,1,3.0,3500000.0,1000.0,,,3501000.0,2,51.0834196,10.4234469,42.6073975,25.4856617,Germany,GMY,Bulgaria,BUL
856,139,3827,3827.001,355,255,9,28,1944,5,7,1945,1944,4,1,1,3,1.0,1000.0,3500000.0,,,3501000.0,1,42.6073975,25.4856617,51.0834196,10.4234469,Bulgaria,BUL,Germany,GMY
857,139,3827,3827.001,355,255,9,28,1944,5,7,1945,1945,4,1,1,3,1.0,1000.0,3500000.0,,,3501000.0,2,42.6073975,25.4856617,51.0834196,10.4234469,Bulgaria,BUL,Germany,GMY
858,142,179,179.00099999999995,365,375,11,30,1939,3,12,1940,1939,1,3,1,3,1.0,126875.0,24923.0,,,151798.0,1,64.6863136,97.7453061,63.2467777,25.9209164,Russia,RUS,Finland,FIN
859,142,179,179.00099999999995,365,375,11,30,1939,3,12,1940,1940,1,3,1,3,1.0,126875.0,24923.0,,,151798.0,2,64.6863136,97.7453061,63.2467777,25.9209164,Russia,RUS,Finland,FIN
860,142,179,179.00099999999995,375,365,11,30,1939,3,12,1940,1939,3,1,3,1,3.0,24923.0,126875.0,,,151798.0,1,63.2467777,25.9209164,64.6863136,97.7453061,Finland,FIN,Russia,RUS
861,142,179,179.00099999999995,375,365,11,30,1939,3,12,1940,1940,3,1,3,1,3.0,24923.0,126875.0,,,151798.0,2,63.2467777,25.9209164,64.6863136,97.7453061,Finland,FIN,Russia,RUS
862,147,1238,1238.001,750,770,10,26,1947,12,31,1948,1947,1,3,1,3,1.0,2500.0,1000.0,,,3500.0,2,22.3511148,78.6677428,30.3308401,71.247499,India,IND,Pakistan,PAK
863,147,1238,1238.001,750,770,10,26,1947,12,31,1948,1948,1,3,1,3,1.0,2500.0,1000.0,,,3500.0,1,22.3511148,78.6677428,30.3308401,71.247499,India,IND,Pakistan,PAK
864,147,1238,1238.001,770,750,10,26,1947,12,31,1948,1947,3,1,3,1,3.0,1000.0,2500.0,,,3500.0,2,30.3308401,71.247499,22.3511148,78.6677428,Pakistan,PAK,India,IND
865,147,1238,1238.001,770,750,10,26,1947,12,31,1948,1948,3,1,3,1,3.0,1000.0,2500.0,,,3500.0,1,30.3308401,71.247499,22.3511148,78.6677428,Pakistan,PAK,India,IND
866,148,1793,1793.001,645,666,5,15,1948,10,22,1948,1948,2,3,1,3,3.0,500.0,4500.0,,,5000.0,1,33.0955793,44.1749775,30.8760272,35.0015196,Iraq,IRQ,Israel,ISR
867,148,1793,1793.001,666,645,5,15,1948,10,22,1948,1948,3,2,3,1,1.0,4500.0,500.0,,,5000.0,1,30.8760272,35.0015196,33.0955793,44.1749775,Israel,ISR,Iraq,IRQ
868,148,1793,1793.0020000000004,651,666,5,14,1948,1,7,1949,1948,1,3,1,3,3.0,2000.0,4500.0,,,6500.0,1,26.2540493,29.2675469,30.8760272,35.0015196,Egypt,EGY,Israel,ISR
869,148,1793,1793.0020000000004,651,666,5,14,1948,1,7,1949,1949,1,3,1,3,3.0,2000.0,4500.0,,,6500.0,2,26.2540493,29.2675469,30.8760272,35.0015196,Egypt,EGY,Israel,ISR
870,148,1793,1793.0020000000004,666,651,5,14,1948,1,7,1949,1948,3,1,3,1,1.0,4500.0,2000.0,,,6500.0,1,30.8760272,35.0015196,26.2540493,29.2675469,Israel,ISR,Egypt,EGY
871,148,1793,1793.0020000000004,666,651,5,14,1948,1,7,1949,1949,3,1,3,1,1.0,4500.0,2000.0,,,6500.0,2,30.8760272,35.0015196,26.2540493,29.2675469,Israel,ISR,Egypt,EGY
872,148,1793,1793.003,652,666,5,14,1948,10,31,1948,1948,2,3,1,3,3.0,1000.0,4500.0,,,5500.0,1,34.6401861,39.0494106,30.8760272,35.0015196,Syria,SYR,Israel,ISR
873,148,1793,1793.003,666,652,5,14,1948,10,31,1948,1948,3,2,3,1,1.0,4500.0,1000.0,,,5500.0,1,30.8760272,35.0015196,34.6401861,39.0494106,Israel,ISR,Syria,SYR
874,148,1793,1793.004,660,666,5,14,1948,10,31,1948,1948,2,3,1,3,3.0,500.0,4500.0,,,5000.0,1,33.8750629,35.843409,30.8760272,35.0015196,Lebanon,LEB,Israel,ISR
875,148,1793,1793.004,666,660,5,14,1948,10,31,1948,1948,3,2,3,1,1.0,4500.0,500.0,,,5000.0,1,30.8760272,35.0015196,33.8750629,35.843409,Israel,ISR,Lebanon,LEB
876,148,1793,1793.005,663,666,5,14,1948,3,10,1949,1948,2,3,1,3,3.0,1000.0,4500.0,,,5500.0,2,31.1667049,36.941628,30.8760272,35.0015196,Jordan,JOR,Israel,ISR
877,148,1793,1793.005,663,666,5,14,1948,3,10,1949,1949,2,3,1,3,3.0,1000.0,4500.0,,,5500.0,1,31.1667049,36.941628,30.8760272,35.0015196,Jordan,JOR,Israel,ISR
878,148,1793,1793.005,666,663,5,14,1948,3,10,1949,1948,3,2,3,1,1.0,4500.0,1000.0,,,5500.0,1,30.8760272,35.0015196,31.1667049,36.941628,Israel,ISR,Jordan,JOR
879,148,1793,1793.005,666,663,5,14,1948,3,10,1949,1949,3,2,3,1,1.0,4500.0,1000.0,,,5500.0,2,30.8760272,35.0015196,31.1667049,36.941628,Israel,ISR,Jordan,JOR
880,151,51,51.00100000000001,2,710,10,29,1950,7,27,1953,1950,4,2,1,3,2.0,54487.0,422612.0,,,477099.0,2,37.0902,-95.7129,35.000074,104.999927,United States of America,USA,China,CHN
881,151,51,51.00100000000001,2,710,10,29,1950,7,27,1953,1951,4,2,1,3,2.0,54487.0,422612.0,,,477099.0,1,37.0902,-95.7129,35.000074,104.999927,United States of America,USA,China,CHN
882,151,51,51.00100000000001,2,710,10,29,1950,7,27,1953,1952,4,2,1,3,2.0,54487.0,422612.0,,,477099.0,3,37.0902,-95.7129,35.000074,104.999927,United States of America,USA,China,CHN
883,151,51,51.00100000000001,2,710,10,29,1950,7,27,1953,1953,4,2,1,3,2.0,54487.0,422612.0,,,477099.0,4,37.0902,-95.7129,35.000074,104.999927,United States of America,USA,China,CHN
884,151,51,51.00100000000001,710,2,10,29,1950,7,27,1953,1950,2,4,3,1,2.0,422612.0,54487.0,,,477099.0,1,35.000074,104.999927,37.0902,-95.7129,China,CHN,United States of America,USA
885,151,51,51.00100000000001,710,2,10,29,1950,7,27,1953,1951,2,4,3,1,2.0,422612.0,54487.0,,,477099.0,3,35.000074,104.999927,37.0902,-95.7129,China,CHN,United States of America,USA
886,151,51,51.00100000000001,710,2,10,29,1950,7,27,1953,1952,2,4,3,1,2.0,422612.0,54487.0,,,477099.0,4,35.000074,104.999927,37.0902,-95.7129,China,CHN,United States of America,USA
887,151,51,51.00100000000001,710,2,10,29,1950,7,27,1953,1953,2,4,3,1,2.0,422612.0,54487.0,,,477099.0,2,35.000074,104.999927,37.0902,-95.7129,China,CHN,United States of America,USA
888,151,51,51.002,2,731,7,5,1950,7,27,1953,1950,4,1,1,3,2.0,54487.0,316579.0,,,371066.0,3,37.0902,-95.7129,40.37366110000001,127.0870417,United States of America,USA,North Korea,PRK
889,151,51,51.002,2,731,7,5,1950,7,27,1953,1951,4,1,1,3,2.0,54487.0,316579.0,,,371066.0,4,37.0902,-95.7129,40.37366110000001,127.0870417,United States of America,USA,North Korea,PRK
890,151,51,51.002,2,731,7,5,1950,7,27,1953,1952,4,1,1,3,2.0,54487.0,316579.0,,,371066.0,1,37.0902,-95.7129,40.37366110000001,127.0870417,United States of America,USA,North Korea,PRK
891,151,51,51.002,2,731,7,5,1950,7,27,1953,1953,4,1,1,3,2.0,54487.0,316579.0,,,371066.0,2,37.0902,-95.7129,40.37366110000001,127.0870417,United States of America,USA,North Korea,PRK
892,151,51,51.002,731,2,7,5,1950,7,27,1953,1950,1,4,3,1,2.0,316579.0,54487.0,,,371066.0,4,40.37366110000001,127.0870417,37.0902,-95.7129,North Korea,PRK,United States of America,USA
893,151,51,51.002,731,2,7,5,1950,7,27,1953,1951,1,4,3,1,2.0,316579.0,54487.0,,,371066.0,1,40.37366110000001,127.0870417,37.0902,-95.7129,North Korea,PRK,United States of America,USA
894,151,51,51.002,731,2,7,5,1950,7,27,1953,1952,1,4,3,1,2.0,316579.0,54487.0,,,371066.0,3,40.37366110000001,127.0870417,37.0902,-95.7129,North Korea,PRK,United States of America,USA
895,151,51,51.002,731,2,7,5,1950,7,27,1953,1953,1,4,3,1,2.0,316579.0,54487.0,,,371066.0,2,40.37366110000001,127.0870417,37.0902,-95.7129,North Korea,PRK,United States of America,USA
896,151,51,51.003,20,710,2,19,1951,7,27,1953,1951,4,2,1,3,2.0,309.0,422612.0,,,422921.0,1,61.0666922,-107.9917071,35.000074,104.999927,Canada,CAN,China,CHN
897,151,51,51.003,20,710,2,19,1951,7,27,1953,1952,4,2,1,3,2.0,309.0,422612.0,,,422921.0,2,61.0666922,-107.9917071,35.000074,104.999927,Canada,CAN,China,CHN
898,151,51,51.003,20,710,2,19,1951,7,27,1953,1953,4,2,1,3,2.0,309.0,422612.0,,,422921.0,3,61.0666922,-107.9917071,35.000074,104.999927,Canada,CAN,China,CHN
899,151,51,51.003,710,20,2,19,1951,7,27,1953,1951,2,4,3,1,2.0,422612.0,309.0,,,422921.0,1,35.000074,104.999927,61.0666922,-107.9917071,China,CHN,Canada,CAN
900,151,51,51.003,710,20,2,19,1951,7,27,1953,1952,2,4,3,1,2.0,422612.0,309.0,,,422921.0,2,35.000074,104.999927,61.0666922,-107.9917071,China,CHN,Canada,CAN
901,151,51,51.003,710,20,2,19,1951,7,27,1953,1953,2,4,3,1,2.0,422612.0,309.0,,,422921.0,3,35.000074,104.999927,61.0666922,-107.9917071,China,CHN,Canada,CAN
902,151,51,51.004,20,731,2,19,1951,7,27,1953,1951,4,1,1,3,2.0,309.0,316579.0,,,316888.0,1,61.0666922,-107.9917071,40.37366110000001,127.0870417,Canada,CAN,North Korea,PRK
903,151,51,51.004,20,731,2,19,1951,7,27,1953,1952,4,1,1,3,2.0,309.0,316579.0,,,316888.0,2,61.0666922,-107.9917071,40.37366110000001,127.0870417,Canada,CAN,North Korea,PRK
904,151,51,51.004,20,731,2,19,1951,7,27,1953,1953,4,1,1,3,2.0,309.0,316579.0,,,316888.0,3,61.0666922,-107.9917071,40.37366110000001,127.0870417,Canada,CAN,North Korea,PRK
905,151,51,51.004,731,20,2,19,1951,7,27,1953,1951,1,4,3,1,2.0,316579.0,309.0,,,316888.0,1,40.37366110000001,127.0870417,61.0666922,-107.9917071,North Korea,PRK,Canada,CAN
906,151,51,51.004,731,20,2,19,1951,7,27,1953,1952,1,4,3,1,2.0,316579.0,309.0,,,316888.0,3,40.37366110000001,127.0870417,61.0666922,-107.9917071,North Korea,PRK,Canada,CAN
907,151,51,51.004,731,20,2,19,1951,7,27,1953,1953,1,4,3,1,2.0,316579.0,309.0,,,316888.0,2,40.37366110000001,127.0870417,61.0666922,-107.9917071,North Korea,PRK,Canada,CAN
908,151,51,51.005,100,710,8,2,1951,7,27,1953,1951,4,2,1,3,2.0,140.0,422612.0,,,422752.0,2,2.8894434,-73.78389200000002,35.000074,104.999927,Colombia,COL,China,CHN
909,151,51,51.005,100,710,8,2,1951,7,27,1953,1952,4,2,1,3,2.0,140.0,422612.0,,,422752.0,3,2.8894434,-73.78389200000002,35.000074,104.999927,Colombia,COL,China,CHN
910,151,51,51.005,100,710,8,2,1951,7,27,1953,1953,4,2,1,3,2.0,140.0,422612.0,,,422752.0,1,2.8894434,-73.78389200000002,35.000074,104.999927,Colombia,COL,China,CHN
911,151,51,51.005,710,100,8,2,1951,7,27,1953,1951,2,4,3,1,2.0,422612.0,140.0,,,422752.0,3,35.000074,104.999927,2.8894434,-73.78389200000002,China,CHN,Colombia,COL
912,151,51,51.005,710,100,8,2,1951,7,27,1953,1952,2,4,3,1,2.0,422612.0,140.0,,,422752.0,2,35.000074,104.999927,2.8894434,-73.78389200000002,China,CHN,Colombia,COL
913,151,51,51.005,710,100,8,2,1951,7,27,1953,1953,2,4,3,1,2.0,422612.0,140.0,,,422752.0,1,35.000074,104.999927,2.8894434,-73.78389200000002,China,CHN,Colombia,COL
914,151,51,51.006,100,731,8,2,1951,7,27,1953,1951,4,1,1,3,2.0,140.0,316579.0,,,316719.0,3,2.8894434,-73.78389200000002,40.37366110000001,127.0870417,Colombia,COL,North Korea,PRK
915,151,51,51.006,100,731,8,2,1951,7,27,1953,1952,4,1,1,3,2.0,140.0,316579.0,,,316719.0,2,2.8894434,-73.78389200000002,40.37366110000001,127.0870417,Colombia,COL,North Korea,PRK
916,151,51,51.006,100,731,8,2,1951,7,27,1953,1953,4,1,1,3,2.0,140.0,316579.0,,,316719.0,1,2.8894434,-73.78389200000002,40.37366110000001,127.0870417,Colombia,COL,North Korea,PRK
917,151,51,51.006,731,100,8,2,1951,7,27,1953,1951,1,4,3,1,2.0,316579.0,140.0,,,316719.0,3,40.37366110000001,127.0870417,2.8894434,-73.78389200000002,North Korea,PRK,Colombia,COL
918,151,51,51.006,731,100,8,2,1951,7,27,1953,1952,1,4,3,1,2.0,316579.0,140.0,,,316719.0,2,40.37366110000001,127.0870417,2.8894434,-73.78389200000002,North Korea,PRK,Colombia,COL
919,151,51,51.006,731,100,8,2,1951,7,27,1953,1953,1,4,3,1,2.0,316579.0,140.0,,,316719.0,1,40.37366110000001,127.0870417,2.8894434,-73.78389200000002,North Korea,PRK,Colombia,COL
920,151,51,51.007,200,710,11,5,1950,7,27,1953,1950,4,2,1,3,2.0,710.0,422612.0,,,423322.0,1,54.70235450000001,-3.2765753,35.000074,104.999927,United Kingdom,UKG,China,CHN
921,151,51,51.007,200,710,11,5,1950,7,27,1953,1951,4,2,1,3,2.0,710.0,422612.0,,,423322.0,3,54.70235450000001,-3.2765753,35.000074,104.999927,United Kingdom,UKG,China,CHN
922,151,51,51.007,200,710,11,5,1950,7,27,1953,1952,4,2,1,3,2.0,710.0,422612.0,,,423322.0,4,54.70235450000001,-3.2765753,35.000074,104.999927,United Kingdom,UKG,China,CHN
923,151,51,51.007,200,710,11,5,1950,7,27,1953,1953,4,2,1,3,2.0,710.0,422612.0,,,423322.0,2,54.70235450000001,-3.2765753,35.000074,104.999927,United Kingdom,UKG,China,CHN
924,151,51,51.007,710,200,11,5,1950,7,27,1953,1950,2,4,3,1,2.0,422612.0,710.0,,,423322.0,4,35.000074,104.999927,54.70235450000001,-3.2765753,China,CHN,United Kingdom,UKG
925,151,51,51.007,710,200,11,5,1950,7,27,1953,1951,2,4,3,1,2.0,422612.0,710.0,,,423322.0,1,35.000074,104.999927,54.70235450000001,-3.2765753,China,CHN,United Kingdom,UKG
926,151,51,51.007,710,200,11,5,1950,7,27,1953,1952,2,4,3,1,2.0,422612.0,710.0,,,423322.0,3,35.000074,104.999927,54.70235450000001,-3.2765753,China,CHN,United Kingdom,UKG
927,151,51,51.007,710,200,11,5,1950,7,27,1953,1953,2,4,3,1,2.0,422612.0,710.0,,,423322.0,2,35.000074,104.999927,54.70235450000001,-3.2765753,China,CHN,United Kingdom,UKG
928,151,51,51.008,200,731,8,26,1950,7,27,1953,1950,4,1,1,3,2.0,710.0,316579.0,,,317289.0,3,54.70235450000001,-3.2765753,40.37366110000001,127.0870417,United Kingdom,UKG,North Korea,PRK
929,151,51,51.008,200,731,8,26,1950,7,27,1953,1951,4,1,1,3,2.0,710.0,316579.0,,,317289.0,2,54.70235450000001,-3.2765753,40.37366110000001,127.0870417,United Kingdom,UKG,North Korea,PRK
930,151,51,51.008,200,731,8,26,1950,7,27,1953,1952,4,1,1,3,2.0,710.0,316579.0,,,317289.0,1,54.70235450000001,-3.2765753,40.37366110000001,127.0870417,United Kingdom,UKG,North Korea,PRK
931,151,51,51.008,200,731,8,26,1950,7,27,1953,1953,4,1,1,3,2.0,710.0,316579.0,,,317289.0,4,54.70235450000001,-3.2765753,40.37366110000001,127.0870417,United Kingdom,UKG,North Korea,PRK
932,151,51,51.008,731,200,8,26,1950,7,27,1953,1950,1,4,3,1,2.0,316579.0,710.0,,,317289.0,2,40.37366110000001,127.0870417,54.70235450000001,-3.2765753,North Korea,PRK,United Kingdom,UKG
933,151,51,51.008,731,200,8,26,1950,7,27,1953,1951,1,4,3,1,2.0,316579.0,710.0,,,317289.0,1,40.37366110000001,127.0870417,54.70235450000001,-3.2765753,North Korea,PRK,United Kingdom,UKG
934,151,51,51.008,731,200,8,26,1950,7,27,1953,1952,1,4,3,1,2.0,316579.0,710.0,,,317289.0,4,40.37366110000001,127.0870417,54.70235450000001,-3.2765753,North Korea,PRK,United Kingdom,UKG
935,151,51,51.008,731,200,8,26,1950,7,27,1953,1953,1,4,3,1,2.0,316579.0,710.0,,,317289.0,3,40.37366110000001,127.0870417,54.70235450000001,-3.2765753,North Korea,PRK,United Kingdom,UKG
936,151,51,51.00899999999999,210,710,12,5,1950,7,27,1953,1950,4,2,1,3,2.0,111.0,422612.0,,,422723.0,2,52.2379891,5.534607382000001,35.000074,104.999927,Netherlands,NTH,China,CHN
937,151,51,51.00899999999999,210,710,12,5,1950,7,27,1953,1951,4,2,1,3,2.0,111.0,422612.0,,,422723.0,4,52.2379891,5.534607382000001,35.000074,104.999927,Netherlands,NTH,China,CHN
938,151,51,51.00899999999999,210,710,12,5,1950,7,27,1953,1952,4,2,1,3,2.0,111.0,422612.0,,,422723.0,1,52.2379891,5.534607382000001,35.000074,104.999927,Netherlands,NTH,China,CHN
939,151,51,51.00899999999999,210,710,12,5,1950,7,27,1953,1953,4,2,1,3,2.0,111.0,422612.0,,,422723.0,3,52.2379891,5.534607382000001,35.000074,104.999927,Netherlands,NTH,China,CHN
940,151,51,51.00899999999999,710,210,12,5,1950,7,27,1953,1950,2,4,3,1,2.0,422612.0,111.0,,,422723.0,1,35.000074,104.999927,52.2379891,5.534607382000001,China,CHN,Netherlands,NTH
941,151,51,51.00899999999999,710,210,12,5,1950,7,27,1953,1951,2,4,3,1,2.0,422612.0,111.0,,,422723.0,4,35.000074,104.999927,52.2379891,5.534607382000001,China,CHN,Netherlands,NTH
942,151,51,51.00899999999999,710,210,12,5,1950,7,27,1953,1952,2,4,3,1,2.0,422612.0,111.0,,,422723.0,2,35.000074,104.999927,52.2379891,5.534607382000001,China,CHN,Netherlands,NTH
943,151,51,51.00899999999999,710,210,12,5,1950,7,27,1953,1953,2,4,3,1,2.0,422612.0,111.0,,,422723.0,3,35.000074,104.999927,52.2379891,5.534607382000001,China,CHN,Netherlands,NTH
944,151,51,51.01,210,731,12,5,1950,7,27,1953,1950,4,1,1,3,2.0,111.0,316579.0,,,316690.0,3,52.2379891,5.534607382000001,40.37366110000001,127.0870417,Netherlands,NTH,North Korea,PRK
945,151,51,51.01,210,731,12,5,1950,7,27,1953,1951,4,1,1,3,2.0,111.0,316579.0,,,316690.0,2,52.2379891,5.534607382000001,40.37366110000001,127.0870417,Netherlands,NTH,North Korea,PRK
946,151,51,51.01,210,731,12,5,1950,7,27,1953,1952,4,1,1,3,2.0,111.0,316579.0,,,316690.0,4,52.2379891,5.534607382000001,40.37366110000001,127.0870417,Netherlands,NTH,North Korea,PRK
947,151,51,51.01,210,731,12,5,1950,7,27,1953,1953,4,1,1,3,2.0,111.0,316579.0,,,316690.0,1,52.2379891,5.534607382000001,40.37366110000001,127.0870417,Netherlands,NTH,North Korea,PRK
948,151,51,51.01,731,210,12,5,1950,7,27,1953,1950,1,4,3,1,2.0,316579.0,111.0,,,316690.0,4,40.37366110000001,127.0870417,52.2379891,5.534607382000001,North Korea,PRK,Netherlands,NTH
949,151,51,51.01,731,210,12,5,1950,7,27,1953,1951,1,4,3,1,2.0,316579.0,111.0,,,316690.0,3,40.37366110000001,127.0870417,52.2379891,5.534607382000001,North Korea,PRK,Netherlands,NTH
950,151,51,51.01,731,210,12,5,1950,7,27,1953,1952,1,4,3,1,2.0,316579.0,111.0,,,316690.0,2,40.37366110000001,127.0870417,52.2379891,5.534607382000001,North Korea,PRK,Netherlands,NTH
951,151,51,51.01,731,210,12,5,1950,7,27,1953,1953,1,4,3,1,2.0,316579.0,111.0,,,316690.0,1,40.37366110000001,127.0870417,52.2379891,5.534607382000001,North Korea,PRK,Netherlands,NTH
952,151,51,51.011,211,710,4,22,1951,7,27,1953,1951,4,2,1,3,2.0,97.0,422612.0,,,422709.0,2,50.6402809,4.6667144999999985,35.000074,104.999927,Belgium,BEL,China,CHN
953,151,51,51.011,211,710,4,22,1951,7,27,1953,1952,4,2,1,3,2.0,97.0,422612.0,,,422709.0,1,50.6402809,4.6667144999999985,35.000074,104.999927,Belgium,BEL,China,CHN
954,151,51,51.011,211,710,4,22,1951,7,27,1953,1953,4,2,1,3,2.0,97.0,422612.0,,,422709.0,3,50.6402809,4.6667144999999985,35.000074,104.999927,Belgium,BEL,China,CHN
955,151,51,51.011,710,211,4,22,1951,4,21,1953,1951,2,4,3,1,2.0,422612.0,97.0,,,422709.0,3,35.000074,104.999927,50.6402809,4.6667144999999985,China,CHN,Belgium,BEL
956,151,51,51.011,710,211,4,22,1951,4,21,1953,1952,2,4,3,1,2.0,422612.0,97.0,,,422709.0,2,35.000074,104.999927,50.6402809,4.6667144999999985,China,CHN,Belgium,BEL
957,151,51,51.011,710,211,4,22,1951,4,21,1953,1953,2,4,3,1,2.0,422612.0,97.0,,,422709.0,1,35.000074,104.999927,50.6402809,4.6667144999999985,China,CHN,Belgium,BEL
958,151,51,51.012,211,731,4,22,1951,7,27,1953,1951,4,1,1,3,2.0,97.0,316579.0,,,316676.0,1,50.6402809,4.6667144999999985,40.37366110000001,127.0870417,Belgium,BEL,North Korea,PRK
959,151,51,51.012,211,731,4,22,1951,7,27,1953,1952,4,1,1,3,2.0,97.0,316579.0,,,316676.0,2,50.6402809,4.6667144999999985,40.37366110000001,127.0870417,Belgium,BEL,North Korea,PRK
960,151,51,51.012,211,731,4,22,1951,7,27,1953,1953,4,1,1,3,2.0,97.0,316579.0,,,316676.0,3,50.6402809,4.6667144999999985,40.37366110000001,127.0870417,Belgium,BEL,North Korea,PRK
961,151,51,51.012,731,211,4,22,1951,7,27,1953,1951,1,4,3,1,2.0,316579.0,97.0,,,316676.0,3,40.37366110000001,127.0870417,50.6402809,4.6667144999999985,North Korea,PRK,Belgium,BEL
962,151,51,51.012,731,211,4,22,1951,7,27,1953,1952,1,4,3,1,2.0,316579.0,97.0,,,316676.0,2,40.37366110000001,127.0870417,50.6402809,4.6667144999999985,North Korea,PRK,Belgium,BEL
963,151,51,51.012,731,211,4,22,1951,7,27,1953,1953,1,4,3,1,2.0,316579.0,97.0,,,316676.0,1,40.37366110000001,127.0870417,50.6402809,4.6667144999999985,North Korea,PRK,Belgium,BEL
