warnum,disno,dyindex,statea,stateb,warstrtmnth,warstrtday,warstrtyr,warendmnth,warenday,warendyr,year,warolea,waroleb,wardyadrolea,wardyadroleb,outcomea,batdtha,batdthb,changes_1,changes_2,batdths,durindx,a_latitude,a_longitude,b_latitude,b_longitude
139,258,258.018,740,200,12,8,1941,8,15,1945,1943,2,4,1,3,3,1740000,418765,,,2158765,2,36.5748441,139.2394179,54.7023545,-3.2765753
139,258,258.018,740,200,12,8,1941,8,15,1945,1944,2,4,1,3,3,1740000,418765,,,2158765,3,36.5748441,139.2394179,54.7023545,-3.2765753
139,258,258.018,740,200,12,8,1941,8,15,1945,1945,2,4,1,3,3,1740000,418765,,,2158765,4,36.5748441,139.2394179,54.7023545,-3.2765753
139,258,258.019,255,290,9,1,1939,9,27,1939,1939,1,3,1,3,1,3500000,320000,,,3820000,1,51.0834196,10.4234469,52.0977181,19.0258159
139,258,258.019,290,255,9,1,1939,9,27,1939,1939,3,1,3,1,3,320000,3500000,,,3820000,1,52.0977181,19.0258159,51.0834196,10.4234469
139,258,258.021,211,255,5,10,1940,5,28,1940,1940,3,1,3,1,3,9600,3500000,,,3509600,1,50.6402809,4.6667145,51.0834196,10.4234469
139,258,258.021,255,211,5,10,1940,5,28,1940,1940,1,4,1,3,1,3500000,9600,,,3509600,1,51.0834196,10.4234469,50.6402809,4.6667145
139,258,258.023,200,325,7,4,1940,9,3,1943,1940,4,2,3,1,1,418765,174500,,,593265,2,54.7023545,-3.2765753,42.6384261,12.674297
139,258,258.023,200,325,7,4,1940,9,3,1943,1941,4,2,3,1,1,418765,174500,,,593265,1,54.7023545,-3.2765753,42.6384261,12.674297
139,258,258.023,200,325,7,4,1940,9,3,1943,1942,4,2,3,1,1,418765,174500,,,593265,4,54.7023545,-3.2765753,42.6384261,12.674297
139,258,258.023,200,325,7,4,1940,9,3,1943,1943,4,2,3,1,1,418765,174500,,,593265,3,54.7023545,-3.2765753,42.6384261,12.674297
139,258,258.023,325,200,7,4,1940,9,3,1943,1940,2,4,3,1,3,174500,418765,,,593265,4,42.6384261,12.674297,54.7023545,-3.2765753
139,258,258.023,325,200,7,4,1940,9,3,1943,1941,2,4,3,1,3,174500,418765,,,593265,3,42.6384261,12.674297,54.7023545,-3.2765753
139,258,258.023,325,200,7,4,1940,9,3,1943,1942,2,4,3,1,3,174500,418765,,,593265,2,42.6384261,12.674297,54.7023545,-3.2765753
139,258,258.023,325,200,7,4,1940,9,3,1943,1943,2,4,3,1,3,174500,418765,,,593265,1,42.6384261,12.674297,54.7023545,-3.2765753
139,258,258.024,740,920,8,15,1942,8,15,1945,1942,2,4,3,1,3,1740000,12200,,,1752200,1,36.5748441,139.2394179,-41.5000831,172.8344077
139,258,258.024,740,920,8,15,1942,8,15,1945,1943,2,4,3,1,3,1740000,12200,,,1752200,4,36.5748441,139.2394179,-41.5000831,172.8344077
139,258,258.024,740,920,8,15,1942,8,15,1945,1944,2,4,3,1,3,1740000,12200,,,1752200,2,36.5748441,139.2394179,-41.5000831,172.8344077
139,258,258.024,740,920,8,15,1942,8,15,1945,1945,2,4,3,1,3,1740000,12200,,,1752200,3,36.5748441,139.2394179,-41.5000831,172.8344077
139,258,258.024,920,740,8,15,1942,8,15,1945,1942,4,2,1,3,1,12200,1740000,,,1752200,1,-41.5000831,172.8344077,36.5748441,139.2394179
139,258,258.024,920,740,8,15,1942,8,15,1945,1943,4,2,1,3,1,12200,1740000,,,1752200,4,-41.5000831,172.8344077,36.5748441,139.2394179
139,258,258.024,920,740,8,15,1942,8,15,1945,1944,4,2,1,3,1,12200,1740000,,,1752200,3,-41.5000831,172.8344077,36.5748441,139.2394179
139,258,258.024,920,740,8,15,1942,8,15,1945,1945,4,2,1,3,1,12200,1740000,,,1752200,2,-41.5000831,172.8344077,36.5748441,139.2394179
139,258,258.026,255,350,4,6,1941,4,23,1941,1941,1,4,1,3,1,3500000,18300,,,3518300,1,51.0834196,10.4234469,38.9953683,21.9877132
139,258,258.026,350,255,4,6,1941,4,23,1941,1941,4,1,3,1,3,18300,3500000,,,3518300,1,38.9953683,21.9877132,51.0834196,10.4234469
139,258,258.027,740,900,1,14,1942,8,15,1945,1942,2,4,3,1,3,1740000,33826,,,1773826,1,36.5748441,139.2394179,-24.7761086,134.755
139,258,258.027,740,900,1,14,1942,8,15,1945,1943,2,4,3,1,3,1740000,33826,,,1773826,4,36.5748441,139.2394179,-24.7761086,134.755
139,258,258.027,740,900,1,14,1942,8,15,1945,1944,2,4,3,1,3,1740000,33826,,,1773826,2,36.5748441,139.2394179,-24.7761086,134.755
139,258,258.027,740,900,1,14,1942,8,15,1945,1945,2,4,3,1,3,1740000,33826,,,1773826,3,36.5748441,139.2394179,-24.7761086,134.755
139,258,258.027,900,740,1,14,1942,8,15,1945,1942,4,2,3,1,1,33826,1740000,,,1773826,3,-24.7761086,134.755,36.5748441,139.2394179
139,258,258.027,900,740,1,14,1942,8,15,1945,1943,4,2,3,1,1,33826,1740000,,,1773826,1,-24.7761086,134.755,36.5748441,139.2394179
139,258,258.027,900,740,1,14,1942,8,15,1945,1944,4,2,3,1,1,33826,1740000,,,1773826,2,-24.7761086,134.755,36.5748441,139.2394179
139,258,258.027,900,740,1,14,1942,8,15,1945,1945,4,2,3,1,1,33826,1740000,,,1773826,4,-24.7761086,134.755,36.5748441,139.2394179
139,258,258.028,255,560,11,18,1941,5,7,1945,1941,1,4,3,1,3,3500000,8700,,,3508700,5,51.0834196,10.4234469,-28.8166236,24.991639
139,258,258.028,255,560,11,18,1941,5,7,1945,1942,1,4,3,1,3,3500000,8700,,,3508700,1,51.0834196,10.4234469,-28.8166236,24.991639
139,258,258.028,255,560,11,18,1941,5,7,1945,1943,1,4,3,1,3,3500000,8700,,,3508700,3,51.0834196,10.4234469,-28.8166236,24.991639
139,258,258.028,255,560,11,18,1941,5,7,1945,1944,1,4,3,1,3,3500000,8700,,,3508700,2,51.0834196,10.4234469,-28.8166236,24.991639
139,258,258.028,255,560,11,18,1941,5,7,1945,1945,1,4,3,1,3,3500000,8700,,,3508700,4,51.0834196,10.4234469,-28.8166236,24.991639
139,258,258.028,560,255,11,18,1941,5,7,1945,1941,4,1,1,3,1,8700,3500000,,,3508700,3,-28.8166236,24.991639,51.0834196,10.4234469
139,258,258.028,560,255,11,18,1941,5,7,1945,1942,4,1,1,3,1,8700,3500000,,,3508700,2,-28.8166236,24.991639,51.0834196,10.4234469
139,258,258.028,560,255,11,18,1941,5,7,1945,1943,4,1,1,3,1,8700,3500000,,,3508700,4,-28.8166236,24.991639,51.0834196,10.4234469
139,258,258.028,560,255,11,18,1941,5,7,1945,1944,4,1,1,3,1,8700,3500000,,,3508700,5,-28.8166236,24.991639,51.0834196,10.4234469
139,258,258.028,560,255,11,18,1941,5,7,1945,1945,4,1,1,3,1,8700,3500000,,,3508700,1,-28.8166236,24.991639,51.0834196,10.4234469
139,258,258.029,200,255,4,9,1940,5,7,1945,1940,4,1,3,1,1,418765,3500000,2,,3918765,2,54.7023545,-3.2765753,51.0834196,10.4234469
139,258,258.029,200,255,4,9,1940,5,7,1945,1941,4,1,3,1,1,418765,3500000,2,,3918765,1,54.7023545,-3.2765753,51.0834196,10.4234469
139,258,258.029,200,255,4,9,1940,5,7,1945,1942,4,1,3,1,1,418765,3500000,2,,3918765,5,54.7023545,-3.2765753,51.0834196,10.4234469
139,258,258.029,200,255,4,9,1940,5,7,1945,1943,4,1,3,1,1,418765,3500000,2,,3918765,4,54.7023545,-3.2765753,51.0834196,10.4234469
139,258,258.029,200,255,4,9,1940,5,7,1945,1944,4,1,3,1,1,418765,3500000,2,,3918765,3,54.7023545,-3.2765753,51.0834196,10.4234469
139,258,258.029,200,255,4,9,1940,5,7,1945,1945,4,1,3,1,1,418765,3500000,2,,3918765,6,54.7023545,-3.2765753,51.0834196,10.4234469
139,258,258.029,255,200,4,9,1940,5,7,1945,1940,1,4,1,3,3,3500000,418765,2,,3918765,3,51.0834196,10.4234469,54.7023545,-3.2765753
139,258,258.029,255,200,4,9,1940,5,7,1945,1941,1,4,1,3,3,3500000,418765,2,,3918765,2,51.0834196,10.4234469,54.7023545,-3.2765753
139,258,258.029,255,200,4,9,1940,5,7,1945,1942,1,4,1,3,3,3500000,418765,2,,3918765,4,51.0834196,10.4234469,54.7023545,-3.2765753
139,258,258.029,255,200,4,9,1940,5,7,1945,1943,1,4,1,3,3,3500000,418765,2,,3918765,6,51.0834196,10.4234469,54.7023545,-3.2765753
139,258,258.029,255,200,4,9,1940,5,7,1945,1944,1,4,1,3,3,3500000,418765,2,,3918765,5,51.0834196,10.4234469,54.7023545,-3.2765753
139,258,258.029,255,200,4,9,1940,5,7,1945,1945,1,4,1,3,3,3500000,418765,2,,3918765,1,51.0834196,10.4234469,54.7023545,-3.2765753
139,258,258.03,360,365,6,22,1941,8,23,1944,1941,2,3,1,3,3,290000,7500000,,,7790000,4,45.9852129,24.6859225,64.6863136,97.7453061
139,258,258.03,360,365,6,22,1941,8,23,1944,1942,2,3,1,3,3,290000,7500000,,,7790000,2,45.9852129,24.6859225,64.6863136,97.7453061
139,258,258.03,360,365,6,22,1941,8,23,1944,1943,2,3,1,3,3,290000,7500000,,,7790000,1,45.9852129,24.6859225,64.6863136,97.7453061
139,258,258.03,360,365,6,22,1941,8,23,1944,1944,2,3,1,3,3,290000,7500000,,,7790000,3,45.9852129,24.6859225,64.6863136,97.7453061
139,258,258.03,365,360,6,22,1941,8,23,1944,1941,4,2,3,1,1,7500000,290000,,,7790000,4,64.6863136,97.7453061,45.9852129,24.6859225
139,258,258.03,365,360,6,22,1941,8,23,1944,1942,4,2,3,1,1,7500000,290000,,,7790000,3,64.6863136,97.7453061,45.9852129,24.6859225
139,258,258.03,365,360,6,22,1941,8,23,1944,1943,4,2,3,1,1,7500000,290000,,,7790000,2,64.6863136,97.7453061,45.9852129,24.6859225
139,258,258.03,365,360,6,22,1941,8,23,1944,1944,4,2,3,1,1,7500000,290000,,,7790000,1,64.6863136,97.7453061,45.9852129,24.6859225
139,258,258.031,310,365,7,1,1941,1,20,1945,1941,2,3,1,3,3,136000,7500000,,,7636000,1,47.1817585,19.5060937,64.6863136,97.7453061
139,258,258.031,310,365,7,1,1941,1,20,1945,1942,2,3,1,3,3,136000,7500000,,,7636000,2,47.1817585,19.5060937,64.6863136,97.7453061
139,258,258.031,310,365,7,1,1941,1,20,1945,1943,2,3,1,3,3,136000,7500000,,,7636000,5,47.1817585,19.5060937,64.6863136,97.7453061
139,258,258.031,310,365,7,1,1941,1,20,1945,1944,2,3,1,3,3,136000,7500000,,,7636000,3,47.1817585,19.5060937,64.6863136,97.7453061
139,258,258.031,310,365,7,1,1941,1,20,1945,1945,2,3,1,3,3,136000,7500000,,,7636000,4,47.1817585,19.5060937,64.6863136,97.7453061
139,258,258.031,365,310,7,1,1941,1,20,1945,1941,4,2,3,1,1,7500000,136000,,,7636000,1,64.6863136,97.7453061,47.1817585,19.5060937
139,258,258.031,365,310,7,1,1941,1,20,1945,1942,4,2,3,1,1,7500000,136000,,,7636000,2,64.6863136,97.7453061,47.1817585,19.5060937
139,258,258.031,365,310,7,1,1941,1,20,1945,1943,4,2,3,1,1,7500000,136000,,,7636000,4,64.6863136,97.7453061,47.1817585,19.5060937
139,258,258.031,365,310,7,1,1941,1,20,1945,1944,4,2,3,1,1,7500000,136000,,,7636000,5,64.6863136,97.7453061,47.1817585,19.5060937
139,258,258.031,365,310,7,1,1941,1,20,1945,1945,4,2,3,1,1,7500000,136000,,,7636000,3,64.6863136,97.7453061,47.1817585,19.5060937
139,258,258.032,255,385,4,9,1940,6,9,1940,1940,1,4,1,3,1,3500000,3000,,,3503000,1,51.0834196,10.4234469,64.5731537,11.52803644
139,258,258.032,385,255,4,9,1940,6,9,1940,1940,3,4,3,1,3,3000,3500000,,,3503000,1,64.5731537,11.52803644,51.0834196,10.4234469
139,258,258.033,220,255,4,9,1940,6,22,1940,1940,4,1,3,1,3,210824,3500000,,,3710824,1,46.603354,1.8883335,51.0834196,10.4234469
139,258,258.033,255,220,4,9,1940,6,22,1940,1940,1,4,1,3,1,3500000,210824,,,3710824,1,51.0834196,10.4234469,46.603354,1.8883335
139,258,258.034,210,255,5,10,1940,5,14,1940,1940,3,1,3,1,3,7900,3500000,,,3507900,1,52.2379891,5.534607382,51.0834196,10.4234469
139,258,258.034,255,210,5,10,1940,5,14,1940,1940,1,4,1,3,1,3500000,7900,,,3507900,1,51.0834196,10.4234469,52.2379891,5.534607382
139,258,258.035,255,920,2,1,1941,5,7,1945,1941,1,4,3,1,3,3500000,12200,,,3512200,4,51.0834196,10.4234469,-41.5000831,172.8344077
139,258,258.035,255,920,2,1,1941,5,7,1945,1942,1,4,3,1,3,3500000,12200,,,3512200,1,51.0834196,10.4234469,-41.5000831,172.8344077
139,258,258.035,255,920,2,1,1941,5,7,1945,1943,1,4,3,1,3,3500000,12200,,,3512200,3,51.0834196,10.4234469,-41.5000831,172.8344077
139,258,258.035,255,920,2,1,1941,5,7,1945,1944,1,4,3,1,3,3500000,12200,,,3512200,2,51.0834196,10.4234469,-41.5000831,172.8344077
139,258,258.035,255,920,2,1,1941,5,7,1945,1945,1,4,3,1,3,3500000,12200,,,3512200,5,51.0834196,10.4234469,-41.5000831,172.8344077
139,258,258.035,920,255,2,1,1941,5,7,1945,1941,4,1,1,3,1,12200,3500000,,,3512200,5,-41.5000831,172.8344077,51.0834196,10.4234469
139,258,258.035,920,255,2,1,1941,5,7,1945,1942,4,1,1,3,1,12200,3500000,,,3512200,1,-41.5000831,172.8344077,51.0834196,10.4234469
139,258,258.035,920,255,2,1,1941,5,7,1945,1943,4,1,1,3,1,12200,3500000,,,3512200,4,-41.5000831,172.8344077,51.0834196,10.4234469
139,258,258.035,920,255,2,1,1941,5,7,1945,1944,4,1,1,3,1,12200,3500000,,,3512200,2,-41.5000831,172.8344077,51.0834196,10.4234469
139,258,258.035,920,255,2,1,1941,5,7,1945,1945,4,1,1,3,1,12200,3500000,,,3512200,3,-41.5000831,172.8344077,51.0834196,10.4234469
139,258,258.036,255,900,2,1,1941,5,7,1945,1941,1,4,3,1,3,3500000,33826,,,3533826,5,51.0834196,10.4234469,-24.7761086,134.755
139,258,258.036,255,900,2,1,1941,5,7,1945,1942,1,4,3,1,3,3500000,33826,,,3533826,3,51.0834196,10.4234469,-24.7761086,134.755
139,258,258.036,255,900,2,1,1941,5,7,1945,1943,1,4,3,1,3,3500000,33826,,,3533826,4,51.0834196,10.4234469,-24.7761086,134.755
139,258,258.036,255,900,2,1,1941,5,7,1945,1944,1,4,3,1,3,3500000,33826,,,3533826,2,51.0834196,10.4234469,-24.7761086,134.755
139,258,258.036,255,900,2,1,1941,5,7,1945,1945,1,4,3,1,3,3500000,33826,,,3533826,1,51.0834196,10.4234469,-24.7761086,134.755
139,258,258.036,900,255,2,1,1941,5,7,1945,1941,4,1,1,3,1,33826,3500000,,,3533826,2,-24.7761086,134.755,51.0834196,10.4234469
139,258,258.036,900,255,2,1,1941,5,7,1945,1942,4,1,1,3,1,33826,3500000,,,3533826,4,-24.7761086,134.755,51.0834196,10.4234469
139,258,258.036,900,255,2,1,1941,5,7,1945,1943,4,1,1,3,1,33826,3500000,,,3533826,5,-24.7761086,134.755,51.0834196,10.4234469
139,258,258.036,900,255,2,1,1941,5,7,1945,1944,4,1,1,3,1,33826,3500000,,,3533826,1,-24.7761086,134.755,51.0834196,10.4234469
139,258,258.036,900,255,2,1,1941,5,7,1945,1945,4,1,1,3,1,33826,3500000,,,3533826,3,-24.7761086,134.755,51.0834196,10.4234469
139,258,258.037,325,350,10,28,1940,4,23,1941,1940,2,3,1,3,1,174500,18300,,,192800,1,42.6384261,12.674297,38.9953683,21.9877132
139,258,258.037,325,350,10,28,1940,4,23,1941,1941,2,3,1,3,1,174500,18300,,,192800,2,42.6384261,12.674297,38.9953683,21.9877132
139,258,258.037,350,325,10,28,1940,4,23,1941,1940,4,2,3,1,3,18300,174500,,,192800,2,38.9953683,21.9877132,42.6384261,12.674297
139,258,258.037,350,325,10,28,1940,4,23,1941,1941,4,2,3,1,3,18300,174500,,,192800,1,38.9953683,21.9877132,42.6384261,12.674297
139,258,258.038,325,345,4,6,1941,4,17,1941,1941,2,3,1,3,1,174500,305000,,,479500,1,42.6384261,12.674297,8.1939477,-64.5043374
139,258,258.038,345,325,4,6,1941,4,17,1941,1941,4,2,3,1,3,305000,174500,,,479500,1,8.1939477,-64.5043374,42.6384261,12.674297
139,258,258.039,255,345,4,6,1941,4,17,1941,1941,1,4,1,3,1,3500000,305000,,,3805000,1,51.0834196,10.4234469,8.1939477,-64.5043374
139,258,258.039,345,255,4,6,1941,4,17,1941,1941,4,1,3,1,3,305000,3500000,,,3805000,1,8.1939477,-64.5043374,51.0834196,10.4234469
139,258,258.075,20,255,8,19,1942,8,19,1942,1942,4,1,1,3,,41992,3500000,,,3541992,1,61.0666922,-107.9917071,51.0834196,10.4234469
139,258,258.075,255,20,8,19,1942,8,19,1942,1942,1,4,3,1,,3500000,41992,,,3541992,1,51.0834196,10.4234469,61.0666922,-107.9917071
139,258,258.076,20,255,7,10,1943,5,7,1945,1943,4,1,1,3,1,41992,3500000,,,3541992,3,61.0666922,-107.9917071,51.0834196,10.4234469
139,258,258.076,20,255,7,10,1943,5,7,1945,1944,4,1,1,3,1,41992,3500000,,,3541992,2,61.0666922,-107.9917071,51.0834196,10.4234469
139,258,258.076,20,255,7,10,1943,5,7,1945,1945,4,1,1,3,1,41992,3500000,,,3541992,1,61.0666922,-107.9917071,51.0834196,10.4234469
139,258,258.076,255,20,7,10,1943,5,7,1945,1943,1,4,3,1,3,3500000,41992,,,3541992,3,51.0834196,10.4234469,61.0666922,-107.9917071
139,258,258.076,255,20,7,10,1943,5,7,1945,1944,1,4,3,1,3,3500000,41992,,,3541992,2,51.0834196,10.4234469,61.0666922,-107.9917071
139,258,258.076,255,20,7,10,1943,5,7,1945,1945,1,4,3,1,3,3500000,41992,,,3541992,1,51.0834196,10.4234469,61.0666922,-107.9917071
139,258,258.077,325,530,5,5,1941,11,21,1941,1941,2,4,3,1,3,174500,5000,,,179500,1,42.6384261,12.674297,10.2116702,38.6521203
139,258,258.077,530,325,1,24,1941,7,3,1941,1941,4,2,1,3,1,5000,174500,,,179500,1,10.2116702,38.6521203,42.6384261,12.674297
139,1694,1694.001,710,800,5,10,1942,5,17,1942,1942,4,1,3,1,2,1000,,10,,,1,35.000074,104.999927,14.8971921,100.83273
139,1694,1694.001,800,710,5,10,1942,5,17,1942,1942,1,4,1,3,2,,1000,10,,,1,14.8971921,100.83273,35.000074,104.999927
139,1694,1694.002,200,800,5,10,1942,5,17,1942,1942,4,1,3,1,2,1000,,10,,,1,54.7023545,-3.2765753,14.8971921,100.83273
139,1694,1694.002,800,200,5,10,1942,5,17,1942,1942,1,4,1,3,2,,1000,10,,,1,14.8971921,100.83273,54.7023545,-3.2765753
139,2581,2581.001,220,255,8,25,1944,5,7,1945,1944,4,1,1,3,1,210824,3500000,,,3710824,1,46.603354,1.8883335,51.0834196,10.4234469
139,2581,2581.001,220,255,8,25,1944,5,7,1945,1945,4,1,1,3,1,210824,3500000,,,3710824,2,46.603354,1.8883335,51.0834196,10.4234469
139,2581,2581.001,255,220,8,25,1944,5,7,1945,1944,1,4,3,1,3,3500000,210824,,,3710824,2,51.0834196,10.4234469,46.603354,1.8883335
139,2581,2581.001,255,220,8,25,1944,5,7,1945,1945,1,4,3,1,3,3500000,210824,,,3710824,1,51.0834196,10.4234469,46.603354,1.8883335
139,3581,3581.001,255,325,9,15,1943,5,7,1945,1943,1,4,1,3,3,3500000,174500,,,3674500,3,51.0834196,10.4234469,42.6384261,12.674297
139,3581,3581.001,255,325,9,15,1943,5,7,1945,1944,1,4,1,3,3,3500000,174500,,,3674500,2,51.0834196,10.4234469,42.6384261,12.674297
139,3581,3581.001,255,325,9,15,1943,5,7,1945,1945,1,4,1,3,3,3500000,174500,,,3674500,1,51.0834196,10.4234469,42.6384261,12.674297
139,3581,3581.001,325,255,9,15,1943,5,7,1945,1943,4,1,3,1,1,174500,3500000,,,3674500,2,42.6384261,12.674297,51.0834196,10.4234469
139,3581,3581.001,325,255,9,15,1943,5,7,1945,1944,4,1,3,1,1,174500,3500000,,,3674500,1,42.6384261,12.674297,51.0834196,10.4234469
139,3581,3581.001,325,255,9,15,1943,5,7,1945,1945,4,1,3,1,1,174500,3500000,,,3674500,3,42.6384261,12.674297,51.0834196,10.4234469
139,3587,3587.001,220,740,9,22,1940,9,24,1940,1940,2,4,3,1,3,,,11,,,1,46.603354,1.8883335,36.5748441,139.2394179
139,3587,3587.001,740,220,9,22,1940,9,24,1940,1940,4,2,1,3,1,,,11,,,1,36.5748441,139.2394179,46.603354,1.8883335
139,3587,3587.002,220,900,6,8,1941,7,12,1941,1941,2,4,1,3,3,210824,33826,,,244650,1,46.603354,1.8883335,-24.7761086,134.755
139,3587,3587.002,900,220,6,8,1941,7,12,1941,1941,4,2,1,3,1,33826,210824,,,244650,1,-24.7761086,134.755,46.603354,1.8883335
139,3587,3587.003,2,220,11,8,1942,11,11,1942,1942,4,2,1,3,1,405400,210824,1,,616224,1,51.75693885,178.1059066,46.603354,1.8883335
139,3587,3587.003,220,2,11,8,1942,11,11,1942,1942,2,4,3,1,3,210824,405400,,,616224,1,46.603354,1.8883335,51.75693885,178.1059066
139,3587,3587.004,200,220,7,3,1940,11,11,1942,1940,4,2,1,3,1,418765,210824,,,629589,3,54.7023545,-3.2765753,46.603354,1.8883335
139,3587,3587.004,200,220,7,3,1940,11,11,1942,1941,4,2,1,3,1,418765,210824,,,629589,2,54.7023545,-3.2765753,46.603354,1.8883335
139,3587,3587.004,200,220,7,3,1940,11,11,1942,1942,4,2,1,3,1,418765,210824,,,629589,1,54.7023545,-3.2765753,46.603354,1.8883335
139,3587,3587.004,220,200,7,3,1940,11,11,1942,1940,2,4,3,1,3,210824,418765,,,629589,1,46.603354,1.8883335,54.7023545,-3.2765753
139,3587,3587.004,220,200,7,3,1940,11,11,1942,1941,2,4,3,1,3,210824,418765,,,629589,2,46.603354,1.8883335,54.7023545,-3.2765753
139,3587,3587.004,220,200,7,3,1940,11,11,1942,1942,2,4,3,1,3,210824,418765,,,629589,3,46.603354,1.8883335,54.7023545,-3.2765753
139,3826,3826.001,255,360,8,24,1944,5,7,1945,1944,1,4,1,3,3,3500000,10000,,,3510000,1,51.0834196,10.4234469,45.9852129,24.6859225
139,3826,3826.001,255,360,8,24,1944,5,7,1945,1945,1,4,1,3,3,3500000,10000,,,3510000,2,51.0834196,10.4234469,45.9852129,24.6859225
139,3826,3826.001,360,255,8,24,1944,5,7,1945,1944,4,1,3,1,1,10000,3500000,,,3510000,2,45.9852129,24.6859225,51.0834196,10.4234469
139,3826,3826.001,360,255,8,24,1944,5,7,1945,1945,4,1,3,1,1,10000,3500000,,,3510000,1,45.9852129,24.6859225,51.0834196,10.4234469
139,3826,3826.002,310,360,9,1,1944,1,20,1945,1944,2,4,3,1,2,,,11,,,2,47.1817585,19.5060937,45.9852129,24.6859225
139,3826,3826.002,310,360,9,1,1944,1,20,1945,1945,2,4,3,1,2,,,11,,,1,47.1817585,19.5060937,45.9852129,24.6859225
139,3826,3826.002,360,310,9,1,1944,1,20,1945,1944,4,2,1,3,2,,,11,,,2,45.9852129,24.6859225,47.1817585,19.5060937
139,3826,3826.002,360,310,9,1,1944,1,20,1945,1945,4,2,1,3,2,,,11,,,1,45.9852129,24.6859225,47.1817585,19.5060937
139,3827,3827.001,255,355,9,28,1944,5,7,1945,1944,1,4,3,1,3,3500000,1000,,,3501000,1,51.0834196,10.4234469,42.6073975,25.4856617
139,3827,3827.001,255,355,9,28,1944,5,7,1945,1945,1,4,3,1,3,3500000,1000,,,3501000,2,51.0834196,10.4234469,42.6073975,25.4856617
139,3827,3827.001,355,255,9,28,1944,5,7,1945,1944,4,1,1,3,1,1000,3500000,,,3501000,1,42.6073975,25.4856617,51.0834196,10.4234469
139,3827,3827.001,355,255,9,28,1944,5,7,1945,1945,4,1,1,3,1,1000,3500000,,,3501000,2,42.6073975,25.4856617,51.0834196,10.4234469
142,179,179.001,365,375,11,30,1939,3,12,1940,1939,1,3,1,3,1,126875,24923,,,151798,1,64.6863136,97.7453061,63.2467777,25.9209164
142,179,179.001,365,375,11,30,1939,3,12,1940,1940,1,3,1,3,1,126875,24923,,,151798,2,64.6863136,97.7453061,63.2467777,25.9209164
142,179,179.001,375,365,11,30,1939,3,12,1940,1939,3,1,3,1,3,24923,126875,,,151798,1,63.2467777,25.9209164,64.6863136,97.7453061
142,179,179.001,375,365,11,30,1939,3,12,1940,1940,3,1,3,1,3,24923,126875,,,151798,2,63.2467777,25.9209164,64.6863136,97.7453061
147,1238,1238.001,750,770,10,26,1947,12,31,1948,1947,1,3,1,3,1,2500,1000,,,3500,2,22.3511148,78.6677428,30.3308401,71.247499
147,1238,1238.001,750,770,10,26,1947,12,31,1948,1948,1,3,1,3,1,2500,1000,,,3500,1,22.3511148,78.6677428,30.3308401,71.247499
147,1238,1238.001,770,750,10,26,1947,12,31,1948,1947,3,1,3,1,3,1000,2500,,,3500,2,30.3308401,71.247499,22.3511148,78.6677428
147,1238,1238.001,770,750,10,26,1947,12,31,1948,1948,3,1,3,1,3,1000,2500,,,3500,1,30.3308401,71.247499,22.3511148,78.6677428
148,1793,1793.001,645,666,5,15,1948,10,22,1948,1948,2,3,1,3,3,500,4500,,,5000,1,33.0955793,44.1749775,30.8760272,35.0015196
148,1793,1793.001,666,645,5,15,1948,10,22,1948,1948,3,2,3,1,1,4500,500,,,5000,1,30.8760272,35.0015196,33.0955793,44.1749775
148,1793,1793.002,651,666,5,14,1948,1,7,1949,1948,1,3,1,3,3,2000,4500,,,6500,1,26.2540493,29.2675469,30.8760272,35.0015196
148,1793,1793.002,651,666,5,14,1948,1,7,1949,1949,1,3,1,3,3,2000,4500,,,6500,2,26.2540493,29.2675469,30.8760272,35.0015196
148,1793,1793.002,666,651,5,14,1948,1,7,1949,1948,3,1,3,1,1,4500,2000,,,6500,1,30.8760272,35.0015196,26.2540493,29.2675469
148,1793,1793.002,666,651,5,14,1948,1,7,1949,1949,3,1,3,1,1,4500,2000,,,6500,2,30.8760272,35.0015196,26.2540493,29.2675469
148,1793,1793.003,652,666,5,14,1948,10,31,1948,1948,2,3,1,3,3,1000,4500,,,5500,1,34.6401861,39.0494106,30.8760272,35.0015196
148,1793,1793.003,666,652,5,14,1948,10,31,1948,1948,3,2,3,1,1,4500,1000,,,5500,1,30.8760272,35.0015196,34.6401861,39.0494106
148,1793,1793.004,660,666,5,14,1948,10,31,1948,1948,2,3,1,3,3,500,4500,,,5000,1,33.8750629,35.843409,30.8760272,35.0015196
148,1793,1793.004,666,660,5,14,1948,10,31,1948,1948,3,2,3,1,1,4500,500,,,5000,1,30.8760272,35.0015196,33.8750629,35.843409
148,1793,1793.005,663,666,5,14,1948,3,10,1949,1948,2,3,1,3,3,1000,4500,,,5500,2,31.1667049,36.941628,30.8760272,35.0015196
148,1793,1793.005,663,666,5,14,1948,3,10,1949,1949,2,3,1,3,3,1000,4500,,,5500,1,31.1667049,36.941628,30.8760272,35.0015196
148,1793,1793.005,666,663,5,14,1948,3,10,1949,1948,3,2,3,1,1,4500,1000,,,5500,1,30.8760272,35.0015196,31.1667049,36.941628
148,1793,1793.005,666,663,5,14,1948,3,10,1949,1949,3,2,3,1,1,4500,1000,,,5500,2,30.8760272,35.0015196,31.1667049,36.941628
151,51,51.001,2,710,10,29,1950,7,27,1953,1950,4,2,1,3,2,54487,422612,,,477099,2,51.75693885,178.1059066,35.000074,104.999927
